2020-10-07 14:02:18,Michael11946712,,34,438,"@MichelleObama Let me get this straight, Joe Biden has a racist past, had friends in the Ku Klux Klan, white suprem… https://t.co/QSLpxbNeGE","[[[-117.735657, 33.9262949], [-117.6108515, 33.9262949], [-117.6108515, 34.04837], [-117.735657, 34.04837]]]","Chino, CA",United States,US,city
2020-10-07 13:46:32,MarkDaVinciGrp,"Washington, D.C.",845,2619,https://t.co/9WhRiVhH3e The lack of enthusiasm for @JoeBiden is on display. Question. We’re any of these recycled “… https://t.co/YTTfGXl0CC,"[[[-83.67529, 36.540739], [-75.16644, 36.540739], [-75.16644, 39.466012], [-83.67529, 39.466012]]]","Virginia, USA",United States,US,admin
2020-10-07 13:43:52,SSDGM123,United States,2759,2726,"@BenjaminSteink9 @AnastasiaLine @DineshDSouza @JoeBiden @realDonaldTrump No, absolutely not. Biden has done and sai… https://t.co/K18yz9ikDS","[[[-93.12832, 34.434369], [-92.914247, 34.434369], [-92.914247, 34.538694], [-93.12832, 34.538694]]]","Hot Springs, AR",United States,US,city
2020-10-07 13:39:21,ortizee21ios08,"Tri-cities, WA",1508,1273,"Hayden endorses @JoeBiden, says @realDonaldTrump 'doesn't care about facts' https://t.co/CACPMbwIge @WhiteHouse @GOP","[[[-107.81853, 39.5188729], [-107.729209, 39.5188729], [-107.729209, 39.574798], [-107.81853, 39.574798]]]","Rifle, CO",United States,US,city
2020-10-07 13:38:11,JMVennett,"Northern Virginia, USA",123,45,"@LittleMsOpinion @Moses0507 @kenbone18 Just another lie from Trump. Good God, how do you believe anything he says?

https://t.co/dGoqfGLSEJ","[[[-77.172219, 38.827378], [-77.031779, 38.827378], [-77.031779, 38.934311], [-77.172219, 38.934311]]]","Arlington, VA",United States,US,city
2020-10-07 13:20:19,RJustshannon,,2,23,"@JoeBiden Mr. Biden, do you not believe that law and order &amp; racial justice are one and the same. I sure do. And I… https://t.co/vQ3a021dc9","[[[-122.96154, 42.2887262], [-122.776437, 42.2887262], [-122.776437, 42.3984516], [-122.96154, 42.3984516]]]","Medford, OR",United States,US,city
2020-10-07 13:15:43,zebub_b_l,"Concord, NC",444,429,"@thematthill @BabeTruth2 @JoeBiden I don't listen to Biden much. I'm voting for Biden because he's not Trump, and n… https://t.co/a6HTWT72Sj","[[[-80.766298, 35.321152], [-80.4959648, 35.321152], [-80.4959648, 35.482811], [-80.766298, 35.482811]]]","Concord, NC",United States,US,city
2020-10-07 13:14:46,ParkerMikko,,9,91,"@realDonaldTrump Then y'all wanna call Biden a pedo😂
https://t.co/BEhSqaovl8","[[[-79.487651, 37.886607], [-74.986286, 37.886607], [-74.986286, 39.723622], [-79.487651, 39.723622]]]","Maryland, USA",United States,US,admin
2020-10-07 13:13:50,RickyAd25795179,,7,58,"@politico ""Joe Biden nor Donald Trump deserves the Opportunity to participate in the Leadership at this Time""..""Let… https://t.co/QxBGPSkVuH","[[[-71.346338, 41.451004], [-71.285606, 41.451004], [-71.285606, 41.52333], [-71.346338, 41.52333]]]","Newport, RI",United States,US,city
2020-10-07 13:12:01,PatriciaMaryG,Larchmont NY,88,747,@glennkirschner2 @JoeBiden This has to be done immediately as soon as Joe Biden takes office. These people have suf… https://t.co/S1VL8iunAW,"[[[-73.772692, 40.919044], [-73.713636, 40.919044], [-73.713636, 40.982365], [-73.772692, 40.982365]]]","Mamaroneck, NY",United States,US,city
2020-10-07 13:08:29,dharman53,"Hudson Valley, NY",148,474,@SecretService should FORBID @JoeBiden from entering a room with Trump and WH personnel to protect Biden and his pe… https://t.co/I5xmf1qA80,"[[[-73.737186, 42.370218], [-73.658541, 42.370218], [-73.658541, 42.451027], [-73.737186, 42.451027]]]","Kinderhook, NY",United States,US,city
2020-10-07 13:08:09,ParkerMikko,,9,91,@CanuckINDallas @JoeBiden @theMitziLinn Shut up Biden is crushing Trump without even holding big rallies. That's ho… https://t.co/L2WCZnc1M9,"[[[-79.487651, 37.886607], [-74.986286, 37.886607], [-74.986286, 39.723622], [-79.487651, 39.723622]]]","Maryland, USA",United States,US,admin
2020-10-07 13:05:45,FrankGo55750774,,21,51,@ChristianWalk1r I know you are right!!! This is some crazy bullshit!! Our amazing president is doing his job we hi… https://t.co/TC5uhyuYkL,"[[[-88.097892, 37.771743], [-84.78458, 37.771743], [-84.78458, 41.761368], [-88.097892, 41.761368]]]","Indiana, USA",United States,US,admin
2020-10-07 13:03:15,ParkerMikko,,9,91,@JTmor @JoeBiden Trump arrived late. They cleaned their podiums upon arrival if Trump came at the same time as Bide… https://t.co/8u7nBQ5zSF,"[[[-79.487651, 37.886607], [-74.986286, 37.886607], [-74.986286, 39.723622], [-79.487651, 39.723622]]]","Maryland, USA",United States,US,admin
2020-10-07 13:00:28,CuttemUp,"Miami,Fl",1129,2635,@YourStreetz @unclelukereal1 @SenKamalaHarris @JoeBiden @plies @RickRoss @305MAYOR @TRINArockstarr @citygirls… https://t.co/9NZztVLHXX,"[[[-84.576827, 33.6475029], [-84.289385, 33.6475029], [-84.289385, 33.8868859], [-84.576827, 33.8868859]]]","Atlanta, GA",United States,US,city
2020-10-07 13:00:18,MJohnCarl,"Florida, USA",316,689,Realistically No one is voting for senile @JoeBiden they are just voting against @realDonaldTrump Biden is a empty… https://t.co/mLV9YGwRUM,"[[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]]","Florida, USA",United States,US,admin
2020-10-07 12:58:10,GageGoulding,"Pittsburgh, PA",28721,2528,DECISION 2020: Democratic presidential candidate Joe Biden says he and President Donald Trump “shouldn’t have a deb… https://t.co/S3GdO14A0N,"[[[-80.2827473, 40.472581], [-80.17088, 40.472581], [-80.17088, 40.5718533], [-80.2827473, 40.5718533]]]","Moon, PA",United States,US,city
2020-10-07 12:44:37,rockinstone925,"Warwick, NY (Orange County)",3308,4979,#JoeWiredPROOF Joe Biden CHEΛTED in Debate with Donald Trump ?? https://t.co/8NIPspGinc via @YouTube,"[[[-74.3309568, 41.186276], [-74.253656, 41.186276], [-74.253656, 41.273976], [-74.3309568, 41.273976]]]","Greenwood Lake, NY",United States,US,city
2020-10-07 12:44:15,AKkevi7,Anchorage Alaska,68,488,Just became a follower and support heard mentality. The impeached failure Donald J Trump is Americas problem. The f… https://t.co/iSq1bsOHkG,"[[[-150.0352589, 61.043884], [-149.48233, 61.043884], [-149.48233, 61.426201], [-150.0352589, 61.426201]]]","Anchorage, AK",United States,US,city
2020-10-07 12:43:14,rockinstone925,"Warwick, NY (Orange County)",3308,4979,PROOF Joe Biden CHEΛTED in Debate with Donald Trump ?? https://t.co/8NIPspGinc via @YouTube,"[[[-74.3309568, 41.186276], [-74.253656, 41.186276], [-74.253656, 41.273976], [-74.3309568, 41.273976]]]","Greenwood Lake, NY",United States,US,city
2020-10-07 12:41:34,TexansRevolt,"San Antonio, TX",363,105,"@IngrahamAngle @realDonaldTrump 1. Laura is a liar 
2. She’s making stuff up that hasn’t happened while not telling… https://t.co/qCxLRSG1Mo","[[[-98.778559, 29.141956], [-98.302744, 29.141956], [-98.302744, 29.693046], [-98.778559, 29.693046]]]","San Antonio, TX",United States,US,city
2020-10-07 12:41:04,PrashantTravels,"Arizona, USA",144,888,@JoeBiden Financial services company Goldman Sachs today forecast that  Democrats will take both the White House an… https://t.co/I5LWylePwY,"[[[-112.508916, 33.317555], [-112.341035, 33.317555], [-112.341035, 33.50819], [-112.508916, 33.50819]]]","Goodyear, AZ",United States,US,city
2020-10-07 12:40:39,PrashantTravels,"Arizona, USA",144,888,@ABC Financial services company Goldman Sachs today forecast that  Democrats will take both the White House and the… https://t.co/MjobPyOkrv,"[[[-112.508916, 33.317555], [-112.341035, 33.317555], [-112.341035, 33.50819], [-112.508916, 33.50819]]]","Goodyear, AZ",United States,US,city
2020-10-07 12:40:35,JenRussell118,"Loveland, OH",89,159,"""Biden is a good man. Donald Trump is not."" https://t.co/2OIaMSV6jg","[[[-84.324646, 39.209618], [-84.219013, 39.209618], [-84.219013, 39.2928048], [-84.324646, 39.2928048]]]","Loveland, OH",United States,US,city
2020-10-07 12:40:30,PrashantTravels,"Arizona, USA",144,888,@JasonMillerinDC Financial services company Goldman Sachs today forecast that  Democrats will take both the White H… https://t.co/KeauVXyjAO,"[[[-112.508916, 33.317555], [-112.341035, 33.317555], [-112.341035, 33.50819], [-112.508916, 33.50819]]]","Goodyear, AZ",United States,US,city
2020-10-07 12:40:04,PrashantTravels,"Arizona, USA",144,888,@realDonaldTrump @KatrinaPierson Financial services company Goldman Sachs today forecast that  Democrats will take… https://t.co/Mhmi1evseq,"[[[-112.508916, 33.317555], [-112.341035, 33.317555], [-112.341035, 33.50819], [-112.508916, 33.50819]]]","Goodyear, AZ",United States,US,city
2020-10-07 12:39:55,PrashantTravels,"Arizona, USA",144,888,@realDonaldTrump Financial services company Goldman Sachs today forecast that  Democrats will take both the White H… https://t.co/9Rul1sJbsE,"[[[-112.508916, 33.317555], [-112.341035, 33.317555], [-112.341035, 33.50819], [-112.508916, 33.50819]]]","Goodyear, AZ",United States,US,city
2020-10-07 12:39:06,PrashantTravels,"Arizona, USA",144,888,@washingtonpost Financial services company Goldman Sachs today forecast that  Democrats will take both the White Ho… https://t.co/0SM6wxKu1i,"[[[-112.508916, 33.317555], [-112.341035, 33.317555], [-112.341035, 33.50819], [-112.508916, 33.50819]]]","Goodyear, AZ",United States,US,city
2020-10-07 12:38:54,PrashantTravels,"Arizona, USA",144,888,@Reuters Financial services company Goldman Sachs today forecast that  Democrats will take both the White House and… https://t.co/uTiP3UKwPe,"[[[-112.508916, 33.317555], [-112.341035, 33.317555], [-112.341035, 33.50819], [-112.508916, 33.50819]]]","Goodyear, AZ",United States,US,city
2020-10-07 12:38:27,PrashantTravels,"Arizona, USA",144,888,@maggieNYT Financial services company Goldman Sachs today forecast that  Democrats will take both the White House a… https://t.co/foBaYXacLK,"[[[-112.508916, 33.317555], [-112.341035, 33.317555], [-112.341035, 33.50819], [-112.508916, 33.50819]]]","Goodyear, AZ",United States,US,city
2020-10-07 12:38:08,PrashantTravels,"Arizona, USA",144,888,@secupp Financial services company Goldman Sachs today forecast that  Democrats will take both the White House and… https://t.co/BAGZ8SNlyj,"[[[-112.508916, 33.317555], [-112.341035, 33.317555], [-112.341035, 33.50819], [-112.508916, 33.50819]]]","Goodyear, AZ",United States,US,city
2020-10-07 12:37:55,PrashantTravels,"Arizona, USA",144,888,@HuffPost Financial services company Goldman Sachs today forecast that  Democrats will take both the White House an… https://t.co/NwWlXn2Vrc,"[[[-112.508916, 33.317555], [-112.341035, 33.317555], [-112.341035, 33.50819], [-112.508916, 33.50819]]]","Goodyear, AZ",United States,US,city
2020-10-07 12:37:16,PrashantTravels,"Arizona, USA",144,888,@realDonaldTrump @BreitbartNews Financial services company Goldman Sachs today forecast that  Democrats will take b… https://t.co/Y9Qcv4WCGX,"[[[-112.508916, 33.317555], [-112.341035, 33.317555], [-112.341035, 33.50819], [-112.508916, 33.50819]]]","Goodyear, AZ",United States,US,city
2020-10-07 12:37:00,PrashantTravels,"Arizona, USA",144,888,Financial services company Goldman Sachs today forecast that  Democrats will take both the White House and the Sena… https://t.co/1lJlJNWesI,"[[[-112.508916, 33.317555], [-112.341035, 33.317555], [-112.341035, 33.50819], [-112.508916, 33.50819]]]","Goodyear, AZ",United States,US,city
2020-10-07 12:34:48,CuttemUp,"Miami,Fl",1129,2635,@MySimpleAss1 @jemelehill @dinamt @unclelukereal1 @SenKamalaHarris @JoeBiden @plies @RickRoss @305MAYOR… https://t.co/i2X9QCDTbV,"[[[-84.576827, 33.6475029], [-84.289385, 33.6475029], [-84.289385, 33.8868859], [-84.576827, 33.8868859]]]","Atlanta, GA",United States,US,city
2020-10-07 12:10:19,chucko24,"iPhone: 28.097036,-82.779137",2162,4999,Joe Biden is a good man. Donald trump is not. https://t.co/vwdTU3gkda,"[[[-109.060257, 36.992427], [-102.041524, 36.992427], [-102.041524, 41.003445], [-109.060257, 41.003445]]]","Colorado, USA",United States,US,admin
2020-10-07 12:01:35,Jubilee1292,"California, USA",47,251,@DaveBautista @kenjeong “Joe Biden is a good man...  donald trump is not.’  That encapsulates EVERYTHING...,"[[[-122.293347, 38.060373], [-122.1670984, 38.060373], [-122.1670984, 38.169181], [-122.293347, 38.169181]]]","Vallejo, CA",United States,US,city
2020-10-07 12:01:29,gr_smith,"Hamilton Square, NJ",53,68,Katherine Schwarzenegger urges followers to vote for Joe Biden after Donald Trump tells Americans... https://t.co/fnRPWjQvl3 via @YahooEnt,"[[[-74.67339, 40.198798], [-74.628097, 40.198798], [-74.628097, 40.250928], [-74.67339, 40.250928]]]","Hamilton Square, NJ",United States,US,city
2020-10-07 12:00:31,Adigam,"Hiram, Maine",147,1167,"Joe Biden should refuse to debate an infected, medicated, 'roided up Donald Trump until he tests clean of drugs and COVID.","[[[-71.084335, 42.917127], [-66.885075, 42.917127], [-66.885075, 47.459687], [-71.084335, 47.459687]]]","Maine, USA",United States,US,admin
2020-10-07 11:59:51,jenarific,"Sacramento, CA",895,2067,"Here's my 5am insomnia-riddled thought, with #27days to go:

Every @JoeBiden voter make a personal endorsement vide… https://t.co/nYZTstVk4i","[[[-121.576613, 38.43792], [-121.362715, 38.43792], [-121.362715, 38.6855236], [-121.576613, 38.6855236]]]","Sacramento, CA",United States,US,city
2020-10-07 11:56:50,kree803,western PA,27,157,"@JoeBiden Just watched an anti Biden ad, r u kidding me, guy from Wisconsin blaming Joe for the riots that looted h… https://t.co/zfIKKd8Lnx","[[[-80.31925, 40.705834], [-80.247041, 40.705834], [-80.247041, 40.792766], [-80.31925, 40.792766]]]","New Brighton, PA",United States,US,city
2020-10-07 11:56:27,WalterSpell1,,3,24,"If your an honest Democrat with common sense and a half a brain; you'll vote for Donald Trump. As for the Repubs for Biden,🥴 you need help.","[[[-81.47749, 28.250764], [-81.3272036, 28.250764], [-81.3272036, 28.3479768], [-81.47749, 28.3479768]]]","Kissimmee, FL",United States,US,city
2020-10-07 11:56:15,Vaver_M,,990,997,Fun fact: Joe Biden was 52 and Donald Trump was 48 when Apartheid ended.,"[[[10.0048014, 59.6398316], [10.3259348, 59.6398316], [10.3259348, 59.8161701], [10.0048014, 59.8161701]]]","Drammen, Norge",Norway,NO,city
2020-10-07 11:56:06,robertredfern5,,7,8,@the_resistor @realDonaldTrump Desperate !! Yeah Donald trump is gonna lose by 25 points to Hillary! Oh I mean Bide… https://t.co/s1FsvUdJCE,"[[[-124.482003, 32.528832], [-114.131212, 32.528832], [-114.131212, 42.009519], [-124.482003, 42.009519]]]","California, USA",United States,US,admin
2020-10-07 11:51:09,BieleMarci,,13,112,@LunarBastet @BobQuarantine @JoeBiden And I guess Joe Biden is is not promising anything to the American people if he wins either huh,"[[[-79.76259, 40.477383], [-71.777492, 40.477383], [-71.777492, 45.015851], [-79.76259, 45.015851]]]","New York, USA",United States,US,admin
2020-10-07 11:47:26,ArturoReyes_C,Perú,3864,2840,"@meiermq 💬.@JoeBiden: ""People's ability to stay home during the pandemic to 'some black woman' stocking grocery sto… https://t.co/NAqGL7Qlfo","[[[-77.8861000778241, -13.3233069582008], [-75.5081560807494, -13.3233069582008], [-75.5081560807494, -10.269973980131], [-77.8861000778241, -10.269973980131]]]","Lima, Peru",Peru,PE,admin
2020-10-07 11:45:23,rickbigmoney,,464,868,"@JoeBiden Sleepy Creepy Uncle Joe (Hidin’) Biden, PLEASE LEAVE LITTLE GIRLS ALONE MAN! @realDonaldTrump is beating… https://t.co/3tTWIGFUeN","[[[-83.353955, 32.04683], [-78.499301, 32.04683], [-78.499301, 35.215449], [-83.353955, 35.215449]]]","South Carolina, USA",United States,US,admin
2020-10-07 11:37:22,DSPollack,"Princeton, NJ",1204,1906,“Joe Biden is a good man. Donald Trump is not.” General Michael Hayden,"[[[-74.710297, 40.3249504], [-74.6197593, 40.3249504], [-74.6197593, 40.3743499], [-74.710297, 40.3743499]]]","Princeton, NJ",United States,US,city
2020-10-07 11:28:38,CuttemUp,"Miami,Fl",1129,2635,@bobbykanada @unclelukereal1 @SenKamalaHarris @JoeBiden @plies @RickRoss @305MAYOR @TRINArockstarr @citygirls… https://t.co/GwGafkz89u,"[[[-84.576827, 33.6475029], [-84.289385, 33.6475029], [-84.289385, 33.8868859], [-84.576827, 33.8868859]]]","Atlanta, GA",United States,US,city
2020-10-07 11:25:29,CuttemUp,"Miami,Fl",1129,2635,@MySimpleAss1 @jemelehill @dinamt @unclelukereal1 @SenKamalaHarris @JoeBiden @plies @RickRoss @305MAYOR… https://t.co/hENkjMfNaq,"[[[-84.576827, 33.6475029], [-84.289385, 33.6475029], [-84.289385, 33.8868859], [-84.576827, 33.8868859]]]","Atlanta, GA",United States,US,city
2020-10-07 11:23:10,boytoy1814,New York City,7706,6407,The Guardian: Covid outbreak grips White House as Pence and Harris set to debate – US politics live.… https://t.co/44dXmRygkk,"[[[-74.041878, 40.570842], [-73.855673, 40.570842], [-73.855673, 40.739434], [-74.041878, 40.739434]]]","Brooklyn, NY",United States,US,city
2020-10-07 11:15:22,tfield320,"Palm Coast, FL",173,434,If @JoeBiden beats @realDonaldTrump this should give the @GOP and @TheDemocrats 4 years to come up with REAL policy… https://t.co/tIduah5gdI,"[[[-81.279617, 29.424649], [-81.158741, 29.424649], [-81.158741, 29.627243], [-81.279617, 29.627243]]]","Palm Coast, FL",United States,US,city
2020-10-07 11:10:07,lroerig1255,"Durango, CO",76,349,@Solosiaa @taca_felipe @RUSeriouswitht1 @ymerejinreverse @Evertcomeau @JoeBiden Ur comparing Biden’s stuttering dis… https://t.co/gR3Zj6lM53,"[[[-97.5800852, 25.8587233], [-97.374767, 25.8587233], [-97.374767, 26.085488], [-97.5800852, 26.085488]]]","Brownsville, TX",United States,US,city
2020-10-07 11:07:12,Sushilk26958280,"New Delhi, India",180,225,Joe Biden : Donald Trump has built up a good society for all of us to live together in unity &amp; harmony in his 4 yea… https://t.co/agGxGePR9T,"[[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]]","New Delhi, India",India,IN,city
2020-10-07 11:04:46,lroerig1255,"Durango, CO",76,349,@Solosiaa @RUSeriouswitht1 @taca_felipe @ymerejinreverse @Evertcomeau @JoeBiden Democrats are absolutely saying tha… https://t.co/Dd0THOdDvL,"[[[-97.5800852, 25.8587233], [-97.374767, 25.8587233], [-97.374767, 26.085488], [-97.5800852, 26.085488]]]","Brownsville, TX",United States,US,city
2020-10-07 11:00:42,pittbluepanther,"Pittsburgh, PA",15,35,"@JoeBiden Once again you’re wrong Joe, this is all do to blue governors in the states refusing to release the peopl… https://t.co/sprd7lIY5M","[[[-80.0726489, 40.287528], [-79.998015, 40.287528], [-79.998015, 40.3592551], [-80.0726489, 40.3592551]]]","Bethel Park, PA",United States,US,city
2020-10-07 10:44:14,John_Di_Lemme,(561) 847-3467,9454,741,"@realTrumpForce @JoeBiden **Breaking News* Says it All!
The Criminal Exposure of Joe Biden and Barack Obama by FBI… https://t.co/KJ1uDjFI3Y","[[[-80.2006, 26.644671], [-80.044639, 26.644671], [-80.044639, 26.7991205], [-80.2006, 26.7991205]]]","West Palm Beach, FL",United States,US,city
2020-10-07 10:43:59,John_Di_Lemme,(561) 847-3467,9454,741,"@ShironRedshift @JoeBiden **Breaking News* Says it All!
The Criminal Exposure of Joe Biden and Barack Obama by FBI… https://t.co/gnFVQgy5I5","[[[-80.2006, 26.644671], [-80.044639, 26.644671], [-80.044639, 26.7991205], [-80.2006, 26.7991205]]]","West Palm Beach, FL",United States,US,city
2020-10-07 10:43:50,John_Di_Lemme,(561) 847-3467,9454,741,"@JoshuaAHouston @JoeBiden **Breaking News* Says it All!
The Criminal Exposure of Joe Biden and Barack Obama by FBI… https://t.co/1FBz5giEib","[[[-80.2006, 26.644671], [-80.044639, 26.644671], [-80.044639, 26.7991205], [-80.2006, 26.7991205]]]","West Palm Beach, FL",United States,US,city
2020-10-07 10:43:36,John_Di_Lemme,(561) 847-3467,9454,741,"@JoeBiden **Breaking News* Says it All!
The Criminal Exposure of Joe Biden and Barack Obama by FBI Insider...
https://t.co/hDp1v75zu8","[[[-80.2006, 26.644671], [-80.044639, 26.644671], [-80.044639, 26.7991205], [-80.2006, 26.7991205]]]","West Palm Beach, FL",United States,US,city
2020-10-07 10:20:03,SaintPaulLonnie,"Saint Paul, Minnesota",82,230,"""Do as I say"" @JoeBiden 
Not AS I Do.

Where is your Facemask, #JoeBiden?

How is that ""Nationwide Facemask Mandate… https://t.co/0NNYzYJkHN","[[[-93.207783, 44.8907521], [-93.003514, 44.8907521], [-93.003514, 44.992279], [-93.207783, 44.992279]]]","St Paul, MN",United States,US,city
2020-10-07 10:19:43,SaintPaulLonnie,"Saint Paul, Minnesota",82,230,"@JoeBiden ""Do as I say"" @JoeBiden 
Not AS I Do.

Where is your Facemask, #JoeBiden?

How is that ""Nationwide Facema… https://t.co/IknMjSwgjx","[[[-93.207783, 44.8907521], [-93.003514, 44.8907521], [-93.003514, 44.992279], [-93.207783, 44.992279]]]","St Paul, MN",United States,US,city
2020-10-07 09:58:12,dleisert,Mohawk NY,6076,6655,"""Biden is a good man. Donald trump is not."" Real patriots should listen to General Hayden and vote to protect the U… https://t.co/F9g7uFxytF","[[[-75.020755, 43.000552], [-74.992596, 43.000552], [-74.992596, 43.016279], [-75.020755, 43.016279]]]","Mohawk, NY",United States,US,city
2020-10-07 09:41:18,sleribaux,"Stockholm, Sweden",375,1515,"Biden is a good man , Donald Trump is not . https://t.co/kHm6vEtdxx","[[[17.7601322, 59.2271383], [18.1999856, 59.2271383], [18.1999856, 59.4402037], [17.7601322, 59.4402037]]]","Stockholm, Sweden",Sweden,SE,city
2020-10-07 09:38:09,rogerfo10600287,"Perth, Western Australia",3,33,@JoeBiden Joe Biden.True leadership that can bring the world together peacefully and compassionately. He has no loa… https://t.co/28I2fxNKDv,"[[[115.617614368, -32.675715325], [116.239023008, -32.675715325], [116.239023008, -31.6244855145], [115.617614368, -31.6244855145]]]","Perth, Western Australia",Australia,AU,city
2020-10-07 09:33:27,josephwjohns,"New York, USA",20,47,@CuomoPrimeTime Donald Trump is a stain on America. He can not be trusted and he can’t be given the benefit of the… https://t.co/tD92Teu59m,"[[[-73.621179, 40.745743], [-73.562468, 40.745743], [-73.562468, 40.776161], [-73.621179, 40.776161]]]","Westbury, NY",United States,US,city
2020-10-07 09:25:59,CuttemUp,"Miami,Fl",1129,2635,@jemelehill @dinamt @unclelukereal1 @SenKamalaHarris @JoeBiden @plies @RickRoss @305MAYOR @TRINArockstarr… https://t.co/5Hz51nc41P,"[[[-84.197462, 33.7142489], [-84.115297, 33.7142489], [-84.115297, 33.761826], [-84.197462, 33.761826]]]","Redan, GA",United States,US,city
2020-10-07 09:05:11,teddennis64,"Fort Bragg, NC",54,165,"@jessieopie @JoeBiden Nope, I believe you and Mike got it all wrong, remember, Joe Biden called President Trump Xen… https://t.co/F94IBcciaN","[[[8.933106, 48.655419], [9.113538, 48.655419], [9.113538, 48.702706], [8.933106, 48.702706]]]","Böblingen, Germany",Germany,DE,city
2020-10-07 09:01:17,chudds007,Tokyo,436,586,"@BarackObama @JoeBiden Unfortunately the candidate running for the #democrats doesn't have , especially , young vot… https://t.co/cqgtXtBavg","[[[139.662748, 35.813659], [139.709987, 35.813659], [139.709987, 35.835573], [139.662748, 35.835573]]]","Warabi-shi, Saitama",Japan,JP,city
2020-10-07 08:37:14,jperla,"San Francisco, CA",4980,1967,"@critiquetapub False . that very fine people is out of context as well. https://t.co/Co2OgIWmZ4

Again if someone’s… https://t.co/rq8Vr3zSkf","[[[13.088304, 52.338079], [13.760909, 52.338079], [13.760909, 52.675323], [13.088304, 52.675323]]]","Berlin, Germany",Germany,DE,city
2020-10-07 08:20:54,grayjonv,"Atlanta, GA",423,2463,@JoeBiden Trump’s capitalism over Biden’s corruption !!!!!  @TeamTrump @TrumpWarRoom @DonaldJTrumpJr @BreitbartNews @foxnewstalk #Trump2020,"[[[-85.605166, 30.355644], [-80.742567, 30.355644], [-80.742567, 35.000771], [-85.605166, 35.000771]]]","Georgia, USA",United States,US,admin
2020-10-07 08:06:32,yamGuru20149175,,1,4,How come US so - called themselves the superpower is knocked down by Covid-19 and look so incompetent to solve the… https://t.co/oYnGOEyYLM,"[[[-0.4444586, 51.6322356], [-0.340092, 51.6322356], [-0.340092, 51.703921], [-0.4444586, 51.703921]]]","Watford, East",United Kingdom,GB,city
2020-10-07 07:39:48,pwtham11,United States,4818,5117,“Biden is a good man. Donald Trump is not.” Simply stated but powerfully effective. https://t.co/LF8cUgC3IQ,"[[[-71.136186, 42.500059], [-71.071029, 42.500059], [-71.071029, 42.566505], [-71.136186, 42.566505]]]","Reading, MA",United States,US,city
2020-10-07 07:32:13,JDavidrealtor,"Texas, USA",30,187,@JoeBiden Who’s tweeting for this old bag anyway? Some college intern who is spouting off the buzz terms floating a… https://t.co/oMiLZIUB2B,"[[[-95.686106, 29.5433718], [-95.5772726, 29.5433718], [-95.5772726, 29.663556], [-95.686106, 29.663556]]]","Sugar Land, TX",United States,US,city
2020-10-07 07:23:41,dgarner7871,"Virginia, USA",10058,10167,@JoeBiden Cant wait till after your inauguration Joe. 4 years of this buffoonery is causing this country to burst a… https://t.co/v6niPCeGQ2,"[[[-77.133063, 38.739648], [-77.059357, 38.739648], [-77.059357, 38.7977618], [-77.133063, 38.7977618]]]","Groveton, VA",United States,US,city
2020-10-07 07:23:12,Brenda02698350,,30,253,@BarackObama @JoeBiden I am with Joe Biden!!! I voted this afternoon. https://t.co/VTtvJFBbTS,"[[[-83.97498, 43.538242], [-83.842876, 43.538242], [-83.842876, 43.696322], [-83.97498, 43.696322]]]","Bay City, MI",United States,US,city
2020-10-07 07:20:54,Illustrious8,"London, UK",572,1056,If you think there is no difference between Joe Biden and Donald Trump then you’re either a grade A turnip or you’r… https://t.co/FCUQED8Fk7,"[[[-0.0194808, 51.525469], [0.0694732, 51.525469], [0.0694732, 51.564174], [-0.0194808, 51.564174]]]","Stratford, London",United Kingdom,GB,city
2020-10-07 07:03:58,joeweigel,Somerset Ky,963,1688,“Joe Biden is a good man. Donald Trump is not.” Listen to this carefully. Life long patriots are frightened of anot… https://t.co/YCXAw2P6ym,"[[[-84.7066533, 36.9985974], [-84.559787, 36.9985974], [-84.559787, 37.1485489], [-84.7066533, 37.1485489]]]","Somerset, KY",United States,US,city
2020-10-07 06:39:56,TracyGrantBrow1,,6,48,"@JoeBiden That is our we the peoples joe biden, yaw joe has a warm heart towards we the people I have faith in him… https://t.co/iBH6eDUQYS","[[[-85.3101839, 34.672892], [-85.2595963, 34.672892], [-85.2595963, 34.75134], [-85.3101839, 34.75134]]]","LaFayette, GA",United States,US,city
2020-10-07 06:35:37,JenniferAnn56,"Halifax, Nova Scotia",69,126,@LovesTheWords @Lefty_Mind @BernieSanders @JoeBiden Jesus I just tweeted about this. Bernie stay home. Bernie stay… https://t.co/gHF9RodaHh,"[[[-64.237659, 43.366298], [-59.385802, 43.366298], [-59.385802, 45.27617], [-64.237659, 45.27617]]]","Halifax, Nova Scotia",Canada,CA,city
2020-10-07 05:54:55,medic6423,"California, USA ",6037,6214,The ONLY reason I can think of why @realdonaldtrump won't release his last NEGATIVE test result is because HE KNEW… https://t.co/Rr3i1cZ7Bc,"[[[-121.4459635, 38.4743139], [-121.364939, 38.4743139], [-121.364939, 38.5051706], [-121.4459635, 38.5051706]]]","Florin, CA",United States,US,city
